task,seed,attention,step,loss,train_accuracy,train_tokens
multi_query_retrieval,2026,dense,79,4.403822422027588,0.0,24
multi_query_retrieval,2026,dense,80,4.410876750946045,0.0,24
multi_query_retrieval,2026,dense,81,4.575366973876953,0.0,24
multi_query_retrieval,2026,dense,82,4.3480706214904785,0.041666666666666664,24
multi_query_retrieval,2026,dense,83,4.4382004737854,0.041666666666666664,24
multi_query_retrieval,2026,dense,84,4.338388442993164,0.08333333333333333,24
multi_query_retrieval,2026,dense,85,4.423704147338867,0.0,24
multi_query_retrieval,2026,dense,86,4.395678997039795,0.041666666666666664,24
multi_query_retrieval,2026,dense,87,4.341683387756348,0.0,24
multi_query_retrieval,2026,dense,88,4.344164848327637,0.041666666666666664,24
multi_query_retrieval,2026,dense,89,4.316896438598633,0.0,24
multi_query_retrieval,2026,dense,90,4.370595455169678,0.0,24
multi_query_retrieval,2026,dense,91,4.461781978607178,0.0,24
multi_query_retrieval,2026,dense,92,4.457279682159424,0.0,24
multi_query_retrieval,2026,dense,93,4.486997604370117,0.0,24
multi_query_retrieval,2026,dense,94,4.351465702056885,0.0,24
multi_query_retrieval,2026,dense,95,4.335441589355469,0.0,24
multi_query_retrieval,2026,dense,96,4.360008716583252,0.0,24
multi_query_retrieval,2026,dense,97,4.319185733795166,0.0,24
multi_query_retrieval,2026,dense,98,4.495964527130127,0.0,24
multi_query_retrieval,2026,dense,99,4.414623737335205,0.041666666666666664,24
multi_query_retrieval,2026,dense,100,4.463731288909912,0.0,24
multi_query_retrieval,2026,dense,101,4.399402141571045,0.0,24
multi_query_retrieval,2026,dense,102,4.416605472564697,0.0,24
multi_query_retrieval,2026,dense,103,4.312521457672119,0.0,24
multi_query_retrieval,2026,dense,104,4.3068976402282715,0.0,24
multi_query_retrieval,2026,dense,105,4.463071346282959,0.0,24
multi_query_retrieval,2026,dense,106,4.200491905212402,0.041666666666666664,24
multi_query_retrieval,2026,dense,107,4.145941734313965,0.041666666666666664,24
multi_query_retrieval,2026,dense,108,4.272764205932617,0.0,24
multi_query_retrieval,2026,dense,109,4.206640720367432,0.0,24
multi_query_retrieval,2026,dense,110,4.304468154907227,0.0,24
multi_query_retrieval,2026,dense,111,4.35830545425415,0.0,24
multi_query_retrieval,2026,dense,112,4.320789813995361,0.0,24
multi_query_retrieval,2026,dense,113,4.282928943634033,0.0,24
multi_query_retrieval,2026,dense,114,4.292612552642822,0.0,24
multi_query_retrieval,2026,dense,115,4.252427577972412,0.041666666666666664,24
multi_query_retrieval,2026,dense,116,4.211230754852295,0.0,24
multi_query_retrieval,2026,dense,117,4.339132308959961,0.041666666666666664,24
multi_query_retrieval,2026,dense,118,4.356743812561035,0.0,24
multi_query_retrieval,2026,dense,119,4.235692977905273,0.0,24
multi_query_retrieval,2026,dense,120,4.207154750823975,0.0,24
multi_query_retrieval,2026,dense,121,4.270958423614502,0.0,24
multi_query_retrieval,2026,dense,122,4.245843887329102,0.041666666666666664,24
multi_query_retrieval,2026,dense,123,4.280690670013428,0.0,24
multi_query_retrieval,2026,dense,124,4.2013468742370605,0.0,24
multi_query_retrieval,2026,dense,125,4.2590107917785645,0.0,24
multi_query_retrieval,2026,dense,126,4.262813568115234,0.041666666666666664,24
multi_query_retrieval,2026,dense,127,4.238804340362549,0.041666666666666664,24
multi_query_retrieval,2026,dense,128,4.30012321472168,0.041666666666666664,24
multi_query_retrieval,2026,dense,129,4.2537126541137695,0.041666666666666664,24
multi_query_retrieval,2026,dense,130,4.291765213012695,0.0,24
multi_query_retrieval,2026,dense,131,4.281662464141846,0.0,24
multi_query_retrieval,2026,dense,132,4.256068706512451,0.0,24
multi_query_retrieval,2026,dense,133,4.2256927490234375,0.0,24
multi_query_retrieval,2026,dense,134,4.199153423309326,0.0,24
multi_query_retrieval,2026,dense,135,4.235766887664795,0.0,24
multi_query_retrieval,2026,dense,136,4.172253131866455,0.041666666666666664,24
multi_query_retrieval,2026,dense,137,4.199523448944092,0.0,24
multi_query_retrieval,2026,dense,138,4.242771148681641,0.041666666666666664,24
multi_query_retrieval,2026,dense,139,4.265607833862305,0.0,24
multi_query_retrieval,2026,dense,140,4.307514667510986,0.0,24
multi_query_retrieval,2026,dense,141,4.192113399505615,0.041666666666666664,24
multi_query_retrieval,2026,dense,142,4.322117328643799,0.0,24
multi_query_retrieval,2026,dense,143,4.316080570220947,0.0,24
multi_query_retrieval,2026,dense,144,4.230042934417725,0.0,24
multi_query_retrieval,2026,dense,145,4.25921106338501,0.0,24
multi_query_retrieval,2026,dense,146,4.105253219604492,0.08333333333333333,24
multi_query_retrieval,2026,dense,147,4.1973090171813965,0.041666666666666664,24
multi_query_retrieval,2026,dense,148,4.331959247589111,0.0,24
multi_query_retrieval,2026,dense,149,4.2310991287231445,0.0,24
multi_query_retrieval,2026,dense,150,4.234518527984619,0.0,24
multi_query_retrieval,2026,dense,151,4.267091751098633,0.041666666666666664,24
multi_query_retrieval,2026,dense,152,4.252405166625977,0.041666666666666664,24
multi_query_retrieval,2026,dense,153,4.245479583740234,0.0,24
multi_query_retrieval,2026,dense,154,4.2632880210876465,0.0,24
multi_query_retrieval,2026,dense,155,4.302095890045166,0.0,24
multi_query_retrieval,2026,dense,156,4.132124423980713,0.08333333333333333,24
multi_query_retrieval,2026,dense,157,4.280733585357666,0.0,24
multi_query_retrieval,2026,dense,158,4.244802474975586,0.0,24
multi_query_retrieval,2026,dense,159,4.178682804107666,0.0,24
multi_query_retrieval,2026,dense,160,4.2399983406066895,0.0,24
multi_query_retrieval,2026,dense,161,4.2340006828308105,0.0,24
multi_query_retrieval,2026,dense,162,4.1688008308410645,0.0,24
multi_query_retrieval,2026,dense,163,4.2034149169921875,0.041666666666666664,24
multi_query_retrieval,2026,dense,164,4.239380836486816,0.041666666666666664,24
multi_query_retrieval,2026,dense,165,4.210730075836182,0.0,24
multi_query_retrieval,2026,dense,166,4.310105800628662,0.0,24
multi_query_retrieval,2026,dense,167,4.148581027984619,0.0,24
multi_query_retrieval,2026,dense,168,4.219741344451904,0.0,24
multi_query_retrieval,2026,dense,169,4.1942138671875,0.0,24
multi_query_retrieval,2026,dense,170,4.194940090179443,0.041666666666666664,24
multi_query_retrieval,2026,dense,171,4.145180702209473,0.041666666666666664,24
multi_query_retrieval,2026,dense,172,4.365541934967041,0.0,24
multi_query_retrieval,2026,dense,173,4.270192623138428,0.041666666666666664,24
multi_query_retrieval,2026,dense,174,4.245582580566406,0.041666666666666664,24
multi_query_retrieval,2026,dense,175,4.2081780433654785,0.041666666666666664,24
multi_query_retrieval,2026,dense,176,4.251118183135986,0.0,24
multi_query_retrieval,2026,dense,177,4.173325061798096,0.041666666666666664,24
multi_query_retrieval,2026,dense,178,4.327098846435547,0.041666666666666664,24
multi_query_retrieval,2026,dense,179,4.230302810668945,0.0,24
multi_query_retrieval,2026,dense,180,4.2171549797058105,0.0,24
multi_query_retrieval,2026,dense,181,4.28828763961792,0.0,24
multi_query_retrieval,2026,dense,182,4.2434282302856445,0.041666666666666664,24
multi_query_retrieval,2026,dense,183,4.237550258636475,0.0,24
multi_query_retrieval,2026,dense,184,4.180126667022705,0.0,24
multi_query_retrieval,2026,dense,185,4.126730442047119,0.041666666666666664,24
multi_query_retrieval,2026,dense,186,4.227351665496826,0.0,24
multi_query_retrieval,2026,dense,187,4.1287031173706055,0.08333333333333333,24
multi_query_retrieval,2026,dense,188,4.306429862976074,0.0,24
multi_query_retrieval,2026,dense,189,4.25129508972168,0.08333333333333333,24
multi_query_retrieval,2026,dense,190,4.263814449310303,0.0,24
multi_query_retrieval,2026,dense,191,4.220573902130127,0.041666666666666664,24
multi_query_retrieval,2026,dense,192,4.2593207359313965,0.041666666666666664,24
multi_query_retrieval,2026,dense,193,4.188389301300049,0.0,24
multi_query_retrieval,2026,dense,194,4.241896152496338,0.0,24
multi_query_retrieval,2026,dense,195,4.176726341247559,0.041666666666666664,24
multi_query_retrieval,2026,dense,196,4.230876445770264,0.0,24
multi_query_retrieval,2026,dense,197,4.158478260040283,0.041666666666666664,24
multi_query_retrieval,2026,dense,198,4.238681316375732,0.0,24
multi_query_retrieval,2026,dense,199,4.176304817199707,0.0,24
multi_query_retrieval,2026,dense,200,4.275182247161865,0.0,24
multi_query_retrieval,2026,dense,201,4.203235149383545,0.0,24
multi_query_retrieval,2026,dense,202,4.138800144195557,0.041666666666666664,24
multi_query_retrieval,2026,dense,203,4.206465244293213,0.08333333333333333,24
multi_query_retrieval,2026,dense,204,4.173401355743408,0.041666666666666664,24
multi_query_retrieval,2026,dense,205,4.1219563484191895,0.0,24
multi_query_retrieval,2026,dense,206,4.176662445068359,0.08333333333333333,24
multi_query_retrieval,2026,dense,207,4.214545726776123,0.0,24
multi_query_retrieval,2026,dense,208,4.205249309539795,0.0,24
multi_query_retrieval,2026,dense,209,4.291693210601807,0.0,24
multi_query_retrieval,2026,dense,210,4.286875247955322,0.08333333333333333,24
multi_query_retrieval,2026,dense,211,4.281032562255859,0.0,24
multi_query_retrieval,2026,dense,212,4.274380683898926,0.0,24
multi_query_retrieval,2026,dense,213,4.105259418487549,0.041666666666666664,24
multi_query_retrieval,2026,dense,214,4.185521602630615,0.041666666666666664,24
multi_query_retrieval,2026,dense,215,4.316090106964111,0.0,24
multi_query_retrieval,2026,dense,216,4.108208179473877,0.041666666666666664,24
multi_query_retrieval,2026,dense,217,4.180592060089111,0.0,24
multi_query_retrieval,2026,dense,218,4.212740421295166,0.041666666666666664,24
multi_query_retrieval,2026,dense,219,4.242651462554932,0.08333333333333333,24
multi_query_retrieval,2026,dense,220,4.107284069061279,0.041666666666666664,24
multi_query_retrieval,2026,dense,221,4.100100040435791,0.0,24
multi_query_retrieval,2026,dense,222,4.1841254234313965,0.041666666666666664,24
multi_query_retrieval,2026,dense,223,4.22548246383667,0.0,24
multi_query_retrieval,2026,dense,224,4.193394660949707,0.0,24
multi_query_retrieval,2026,dense,225,4.223904609680176,0.0,24
multi_query_retrieval,2026,dense,226,4.218245506286621,0.0,24
multi_query_retrieval,2026,dense,227,4.206965923309326,0.08333333333333333,24
multi_query_retrieval,2026,dense,228,4.110567569732666,0.08333333333333333,24
multi_query_retrieval,2026,dense,229,4.152361869812012,0.0,24
multi_query_retrieval,2026,dense,230,4.17091178894043,0.041666666666666664,24
multi_query_retrieval,2026,dense,231,4.273064136505127,0.0,24
multi_query_retrieval,2026,dense,232,4.222889423370361,0.0,24
multi_query_retrieval,2026,dense,233,4.254730701446533,0.0,24
multi_query_retrieval,2026,dense,234,4.162323951721191,0.041666666666666664,24
multi_query_retrieval,2026,dense,235,4.153603553771973,0.041666666666666664,24
multi_query_retrieval,2026,dense,236,4.272519588470459,0.0,24
multi_query_retrieval,2026,dense,237,4.204505443572998,0.0,24
multi_query_retrieval,2026,dense,238,4.188470840454102,0.041666666666666664,24
multi_query_retrieval,2026,dense,239,4.1561198234558105,0.041666666666666664,24
multi_query_retrieval,2026,dense,240,4.211914539337158,0.041666666666666664,24
multi_query_retrieval,2026,dense,241,4.224168300628662,0.041666666666666664,24
multi_query_retrieval,2026,dense,242,4.219262599945068,0.0,24
multi_query_retrieval,2026,dense,243,4.21920919418335,0.0,24
multi_query_retrieval,2026,dense,244,4.18724250793457,0.0,24
multi_query_retrieval,2026,dense,245,4.2628278732299805,0.0,24
multi_query_retrieval,2026,dense,246,4.229567527770996,0.0,24
multi_query_retrieval,2026,dense,247,4.199528217315674,0.0,24
multi_query_retrieval,2026,dense,248,4.186622142791748,0.0,24
multi_query_retrieval,2026,dense,249,4.1270928382873535,0.0,24
multi_query_retrieval,2026,dense,250,4.130155563354492,0.0,24
multi_query_retrieval,2026,sliding_window,1,5.0347418785095215,0.0,24
multi_query_retrieval,2026,sliding_window,2,4.8834733963012695,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,3,4.884895324707031,0.0,24
multi_query_retrieval,2026,sliding_window,4,5.096039295196533,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,5,5.117213726043701,0.0,24
multi_query_retrieval,2026,sliding_window,6,5.071802616119385,0.0,24
multi_query_retrieval,2026,sliding_window,7,5.0291924476623535,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,8,5.139501094818115,0.0,24
multi_query_retrieval,2026,sliding_window,9,5.076890468597412,0.0,24
multi_query_retrieval,2026,sliding_window,10,5.013062953948975,0.0,24
multi_query_retrieval,2026,sliding_window,11,4.978128910064697,0.0,24
multi_query_retrieval,2026,sliding_window,12,4.705232620239258,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,13,4.869763374328613,0.0,24
multi_query_retrieval,2026,sliding_window,14,5.072950839996338,0.0,24
multi_query_retrieval,2026,sliding_window,15,4.845792770385742,0.0,24
multi_query_retrieval,2026,sliding_window,16,5.038585186004639,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,17,4.877283096313477,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,18,4.939741611480713,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,19,4.851325988769531,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,20,4.962140083312988,0.0,24
multi_query_retrieval,2026,sliding_window,21,4.927998065948486,0.0,24
multi_query_retrieval,2026,sliding_window,22,4.76265287399292,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,23,5.049166679382324,0.0,24
multi_query_retrieval,2026,sliding_window,24,5.1137919425964355,0.0,24
multi_query_retrieval,2026,sliding_window,25,5.0784220695495605,0.0,24
multi_query_retrieval,2026,sliding_window,26,4.695861339569092,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,27,4.9476542472839355,0.0,24
multi_query_retrieval,2026,sliding_window,28,4.70772123336792,0.0,24
multi_query_retrieval,2026,sliding_window,29,4.871947765350342,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,30,4.953346252441406,0.0,24
multi_query_retrieval,2026,sliding_window,31,4.831645965576172,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,32,4.767065525054932,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,33,4.752377986907959,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,34,4.664173603057861,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,35,4.825747966766357,0.0,24
multi_query_retrieval,2026,sliding_window,36,4.720106601715088,0.0,24
multi_query_retrieval,2026,sliding_window,37,4.891439914703369,0.08333333333333333,24
multi_query_retrieval,2026,sliding_window,38,5.071864128112793,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,39,4.651526927947998,0.0,24
multi_query_retrieval,2026,sliding_window,40,4.683556079864502,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,41,4.61167573928833,0.0,24
multi_query_retrieval,2026,sliding_window,42,4.853888511657715,0.0,24
multi_query_retrieval,2026,sliding_window,43,4.872106552124023,0.0,24
multi_query_retrieval,2026,sliding_window,44,4.8210320472717285,0.0,24
multi_query_retrieval,2026,sliding_window,45,4.7743988037109375,0.0,24
multi_query_retrieval,2026,sliding_window,46,4.81725549697876,0.0,24
multi_query_retrieval,2026,sliding_window,47,4.770491600036621,0.0,24
multi_query_retrieval,2026,sliding_window,48,4.913188457489014,0.0,24
multi_query_retrieval,2026,sliding_window,49,4.820789813995361,0.0,24
multi_query_retrieval,2026,sliding_window,50,4.705059051513672,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,51,4.530365943908691,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,52,4.882978439331055,0.0,24
multi_query_retrieval,2026,sliding_window,53,4.860354900360107,0.0,24
multi_query_retrieval,2026,sliding_window,54,4.755613803863525,0.0,24
multi_query_retrieval,2026,sliding_window,55,4.54722261428833,0.0,24
multi_query_retrieval,2026,sliding_window,56,4.626656532287598,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,57,4.65496301651001,0.0,24
multi_query_retrieval,2026,sliding_window,58,4.5260491371154785,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,59,4.605475902557373,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,60,4.585748195648193,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,61,4.6939191818237305,0.0,24
multi_query_retrieval,2026,sliding_window,62,4.555416107177734,0.041666666666666664,24
multi_query_retrieval,2026,sliding_window,63,4.4776787757873535,0.08333333333333333,24
multi_query_retrieval,2026,sliding_window,64,4.5453057289123535,0.0,24
multi_query_retrieval,2026,sliding_window,65,4.471248149871826,0.0,24
multi_query_retrieval,2026,sliding_window,66,4.579787731170654,0.0,24
multi_query_retrieval,2026,sliding_window,67,4.60775899887085,0.0,24
multi_query_retrieval,2026,sliding_window,68,4.6257829666137695,0.0,24
